Transaction ID,Transaction Date,Customer First Name,Customer Last Name,Gender,Age,Province,City,Brand,Segment,Brand Category,Price,Qty Item,Total Amount,Rating,Returned
LUD3K7EPEZ,2022-10-13,Jeffrey,Nichols,Female,38,Cavite,Dasmariñas,H&M,Women,Jacket & Coats,1469,2,2938,Very Satisfactory,No
4OE9PLH3P7,2022-08-01,Amanda,Shaw,Female,25,Pangasinan,San Fabian,Gap,Men,T-Shirts,1402,2,2804,Very Satisfactory,No
DAHJ11ROSU,2023-04-20,Christina,Beard,Female,18,Rizal,Antipolo,Adidas,Men,Outwear,1202,7,8414,Outstanding,No
DUPAKM59LE,2021-09-30,Derrick,Green,Female,33,Metro Manila,Manila,Adidas,Men,Shirts,1179,2,2358,Outstanding,No
2DKVE7VJZA,2024-07-21,Timothy,Ewing,Female,43,Batangas,Lipa,Gap,Men,T-Shirts,1078,6,6468,Very Satisfactory,No
E66TKVVECK,2024-02-03,Karen,Wallace,Female,41,Laguna,San Pedro,Uniqlo,Men,Outwear,1181,1,1181,Very Satisfactory,No
MLHT9EYRMB,2024-02-04,Barbara,Coleman,Female,24,Batangas,Tanauan,H&M,Men,Pants,1309,2,2618,Outstanding,No
XRWYLUA1GI,2020-08-10,Cindy,Brown,Female,44,Bulacan,Meycauayan,Puma,Women,Jeans,1214,1,1214,Satisfactory,No
13C57V5AWZ,2022-09-14,Kevin,Lewis,Female,50,Metro Manila,Taguig,Puma,Kids,Jacket & Coats,1436,2,2872,Outstanding,No
YHC915N3LK,2020-12-06,Maria,Willis,Female,46,Cavite,Dasmariñas,Lee,Men,Outwear,950,6,5700,Outstanding,No
VICD0KVV7M,2024-05-14,Katherine,Hardy,Female,27,Bulacan,San Jose del Monte,Puma,Women,Tops,1422,4,5688,Outstanding,No
K0SAR6AGGO,2023-07-14,Michael,Campos,Female,19,Laguna,San Pedro,Lee,Women,Skirts,1026,3,3078,Very Satisfactory,No
Z22FD244PI,2022-03-09,Carol,Briggs,Male,28,Pangasinan,Mangaldan,H&M,Men,Shirts,980,8,7840,Outstanding,No
M0PPO6QQ6Y,2020-06-13,Yolanda,Marks,Female,37,Bulacan,Malolos,Nike,Men,Jeans,1312,2,2624,Very Satisfactory,No
Y2RKJ2LBTT,2021-05-11,Jennifer,Rodriguez,Male,26,Batangas,Tanauan,Lee,Kids,Jeans,1071,2,2142,Satisfactory,No
0GLI6EK5PX,2024-05-19,Jason,Cortez,Female,25,Metro Manila,Manila,Lee,Men,Hoodies & Sweatshirts,1485,2,2970,Outstanding,No
RTSXMV77TS,2020-01-07,Patricia,Peterson,Female,35,Laguna,Santa Rosa,Gap,Men,Jeans,1440,1,1440,Very Satisfactory,No
G8CN7QA2TB,2020-08-13,Tina,Williams,Male,30,Bulacan,Malolos,Gap,Men,Polos,1247,3,3741,Outstanding,No
02HHNNQ81U,2024-06-30,Jonathan,Hawkins,Male,33,Pangasinan,Mangaldan,Adidas,Men,Polos,1228,8,9824,Outstanding,No
TQEE4J62PT,2023-05-28,Cody,Cook,Female,29,Laguna,Calamba,Puma,Men,Underwear & Lounge wear,1466,2,2932,Outstanding,No
AN6GT4TDH6,2024-05-08,Maria,Johnson,Female,38,Pangasinan,Dagupan,H&M,Women,Shorts,1360,7,9520,Outstanding,No
MO16CHD2OI,2020-10-08,Gabriel,Knox,Female,27,Rizal,Cainta,Nike,Women,Leggings,1359,2,2718,Satisfactory,No
BERSC8UJ11,2022-01-25,Joshua,Turner,Female,42,Laguna,Calamba,Puma,Men,Shirts,1351,3,4053,Unsatisfactory,Yes
28D3B920MQ,2023-06-14,Duane,Martinez,Female,42,Metro Manila,Manila,H&M,Men,Shorts,1053,3,3159,Satisfactory,No
F6QT7T6515,2022-08-11,Connor,Stewart,Male,40,Pangasinan,San Carlos,H&M,Men,Shorts,1381,1,1381,Satisfactory,No
JHUKEA22IG,2023-04-01,Anthony,Lee,Male,32,Rizal,Antipolo,Adidas,Women,Pants,1302,1,1302,Outstanding,No
X0A07SNJFA,2022-12-09,Keith,Johnson,Female,26,Bulacan,Malolos,Lee,Women,Jeans,1218,4,4872,Outstanding,No
P4AJM9IFHJ,2023-10-20,Ashley,Morales,Male,28,Rizal,Taytay,H&M,Women,Dresses,1375,3,4125,Very Satisfactory,No
LV3NI24VU6,2023-02-05,Bryan,Campos,Male,37,Bulacan,San Jose del Monte,Uniqlo,Men,Outwear,1017,3,3051,Unsatisfactory,Yes
KG2VKEVRI0,2021-11-02,Todd,Buck,Female,35,Batangas,Tanauan,Nike,Men,Underwear & Lounge wear,1354,3,4062,Very Satisfactory,No
E6VW48HLX9,2023-10-09,Julie,Barton,Male,31,Metro Manila,Quezon City,Uniqlo,Women,Dresses,994,1,994,Poor,Yes
5LOLBGUW84,2021-04-19,David,Green,Female,44,Rizal,Cainta,Lee,Women,Lingerie & Lounge wear,1277,8,10216,Outstanding,No
86BCB3UUIE,2020-02-13,Amanda,Mullins,Male,38,Laguna,San Pedro,Adidas,Men,Jeans,911,1,911,Outstanding,No
64BNV36543,2021-08-24,Crystal,Payne,Male,33,Bulacan,Malolos,Puma,Men,Polos,1466,2,2932,Outstanding,No
AJ4VTGH4G7,2024-08-03,Stephanie,Blair,Female,19,Cavite,Dasmariñas,Nike,Men,Shorts,1294,2,2588,Very Satisfactory,No
QWG9S6RJTA,2023-07-04,Michelle,Murray,Female,20,Rizal,Cainta,Gap,Kids,Jacket & Coats,1052,2,2104,Unsatisfactory,Yes
F8LX7CKISS,2023-10-05,Andrea,Davis,Female,20,Rizal,Antipolo,Puma,Women,Jacket & Coats,1138,1,1138,Satisfactory,No
XQPRZQQGI5,2024-02-15,Christopher,Nelson,Female,33,Batangas,Batangas City,Lee,Women,Lingerie & Lounge wear,1170,1,1170,Outstanding,No
5BYLL6B4G5,2024-05-31,Zachary,Carney,Female,31,Rizal,Taytay,Lee,Kids,Shirts,1216,1,1216,Satisfactory,No
0M34E75S81,2022-01-06,Kristin,Franco,Male,33,Laguna,Santa Rosa,Uniqlo,Women,Skirts,1050,3,3150,Very Satisfactory,No
JFRP0YNGNL,2024-06-07,Cindy,Ellison,Male,40,Cavite,Dasmariñas,Gap,Women,Lingerie & Lounge wear,1131,3,3393,Outstanding,No
IJEW18OICU,2024-06-14,Courtney,Valentine,Female,41,Rizal,Taytay,Uniqlo,Women,Leggings,1059,10,10590,Very Satisfactory,No
WL9O7CZN6M,2023-07-11,Amy,Jensen,Female,29,Rizal,Cainta,H&M,Men,Hoodies & Sweatshirts,919,2,1838,Very Satisfactory,No
4FH8T9L3BK,2022-11-10,Amanda,Ballard,Female,35,Batangas,Batangas City,Adidas,Men,Shirts,1407,7,9849,Outstanding,No
XP8ACHDHZN,2024-03-14,John,Hester,Female,22,Metro Manila,Manila,Nike,Women,Jacket & Coats,1192,8,9536,Very Satisfactory,No
ABI9WU9S3L,2024-02-02,Randy,Montgomery,Female,24,Batangas,Lipa,Adidas,Kids,Jeans,1325,3,3975,Outstanding,No
T218AZ9OKI,2024-01-18,Scott,Conrad,Male,25,Rizal,Antipolo,Lee,Kids,Shirts,1057,2,2114,Outstanding,No
OUTM79GWPO,2022-06-19,Patrick,Edwards,Female,33,Rizal,Taytay,Gap,Men,T-Shirts,1055,5,5275,Very Satisfactory,No
701GGUCV1F,2021-03-12,Patricia,Davis,Female,26,Metro Manila,Manila,Lee,Men,Jeans,1083,8,8664,Unsatisfactory,Yes
TEDJR8ST5W,2024-07-28,Matthew,Green,Female,31,Cavite,Imus,Adidas,Kids,Shirts,1274,2,2548,Outstanding,No
CWBKSSCDKJ,2024-08-06,Lawrence,Keller,Female,21,Laguna,Santa Rosa,Gap,Women,Jacket & Coats,1177,3,3531,Outstanding,No
PPGFEE8YWK,2024-04-23,Daniel,Austin,Female,30,Metro Manila,Makati,Uniqlo,Women,Jeans,1354,2,2708,Outstanding,No
JYTMN0ZH1J,2022-05-26,Jennifer,Frazier,Female,48,Cavite,Dasmariñas,H&M,Women,Leggings,1002,3,3006,Unsatisfactory,No
UXQ4QJEODN,2024-01-08,Brian,Mcdaniel,Female,33,Cavite,Imus,Uniqlo,Kids,Hoodies & Sweatshirts,1195,3,3585,Satisfactory,No
4JONSFPU1A,2022-07-18,Tim,Ward,Female,29,Rizal,Taytay,Lee,Kids,Shorts,1393,2,2786,Very Satisfactory,No
38XOWCL92A,2024-05-27,Heidi,James,Male,20,Pangasinan,Dagupan,Nike,Women,Lingerie & Lounge wear,1210,3,3630,Outstanding,No
38UWLQZAOX,2023-01-04,Heather,Bell,Male,31,Rizal,Taytay,Lee,Kids,Underwear,1108,6,6648,Very Satisfactory,No
OK1BU1ESIS,2022-08-12,Chad,Miller,Male,29,Rizal,Antipolo,Adidas,Men,Jeans,1381,2,2762,Very Satisfactory,No
HO89YYNMZN,2024-02-20,Felicia,Brown,Female,26,Pangasinan,San Fabian,Lee,Women,Jacket & Coats,1066,2,2132,Very Satisfactory,No
65FM6LEXKW,2021-03-11,Marissa,Medina,Female,20,Batangas,Batangas City,Puma,Women,Tops,1223,2,2446,Outstanding,No
CQVACZ41Q7,2023-07-04,Kelsey,Aguirre,Female,21,Metro Manila,Quezon City,Gap,Women,Jacket & Coats,1367,2,2734,Outstanding,No
T24RDABZWY,2022-07-07,Jamie,Edwards,Female,32,Bulacan,San Jose del Monte,Nike,Kids,Underwear,1349,1,1349,Outstanding,No
PNRC8FAQ3P,2024-02-29,Robert,Fletcher,Female,28,Batangas,Lipa,Uniqlo,Women,Skirts,1086,6,6516,Outstanding,No
UMJ47E3H29,2020-09-12,David,Robertson,Female,49,Metro Manila,Manila,Gap,Women,Shorts,1171,9,10539,Outstanding,No
LIB7TUDJIO,2022-09-11,Jordan,Watson,Female,29,Pangasinan,San Carlos,Adidas,Men,Hoodies & Sweatshirts,1075,3,3225,Very Satisfactory,No
6LMSB5XEWN,2023-08-18,Brian,Washington,Male,28,Cavite,Imus,Adidas,Women,Jacket & Coats,1169,1,1169,Outstanding,No
B9KQZV5AOS,2022-01-01,Brandon,Wheeler,Female,33,Cavite,Dasmariñas,Adidas,Kids,Jacket & Coats,1070,6,6420,Satisfactory,No
TIZD0U6APA,2022-04-21,Denise,Turner,Female,21,Laguna,San Pedro,Gap,Women,Lingerie & Lounge wear,1317,8,10536,Very Satisfactory,No
QGOURAIRD9,2023-09-13,Derek,Moreno,Female,43,Laguna,San Pedro,Gap,Men,Outwear,971,2,1942,Very Satisfactory,No
BIXINKAZSY,2024-01-23,Betty,White,Female,31,Rizal,Taytay,Gap,Men,Shorts,965,2,1930,Outstanding,No
NLB6S7S1NU,2023-04-20,Kelly,Bennett,Male,30,Rizal,Taytay,Adidas,Women,Lingerie & Lounge wear,1086,2,2172,Outstanding,No
FVKYGTVWWU,2023-11-29,Nicholas,Grimes,Female,22,Laguna,San Pedro,Lee,Women,Tops,1023,3,3069,Satisfactory,No
1FUAM8BGD4,2024-03-08,Kristen,Yang,Female,27,Cavite,Dasmariñas,Puma,Men,Hoodies & Sweatshirts,1371,2,2742,Unsatisfactory,Yes
DIV4SYDU5I,2023-07-24,Angela,Graham,Female,27,Pangasinan,Urdaneta,H&M,Men,Shirts,1221,8,9768,Outstanding,No
NUG3IZ56G6,2023-09-27,Tyler,Williams,Female,27,Metro Manila,Taguig,Adidas,Kids,Underwear,937,1,937,Unsatisfactory,Yes
AN5SDH22VG,2024-01-02,Kristina,Baker,Female,28,Cavite,Bacoor,Gap,Men,Outwear,1351,3,4053,Satisfactory,No
LWHIGGOVIX,2023-01-27,Alexis,Gibbs,Female,21,Rizal,Cainta,Nike,Kids,Sleepwear,1011,8,8088,Outstanding,No
5E03YP9QZ7,2023-08-28,Lance,Henderson,Female,40,Rizal,Antipolo,Uniqlo,Women,Lingerie & Lounge wear,1227,3,3681,Very Satisfactory,No
R7ELTNUK65,2021-04-06,Michael,Avila,Male,26,Bulacan,Malolos,Lee,Kids,Jeans,1020,9,9180,Very Satisfactory,No
FZB49AZ3OC,2023-06-17,Matthew,Stafford,Male,32,Bulacan,Malolos,H&M,Men,Pants,912,3,2736,Outstanding,No
HBUCAIYKSB,2023-07-26,Ashley,Patton,Male,19,Laguna,Santa Rosa,Adidas,Kids,Dresses,1450,9,13050,Outstanding,No
G9LYMXXFKA,2022-03-21,Kyle,Flores,Female,22,Rizal,Cainta,Puma,Kids,Jacket & Coats,1410,9,12690,Unsatisfactory,No
TGXRIFGJUD,2024-04-09,Jeffrey,Harrington,Female,18,Pangasinan,San Fabian,Nike,Women,Tops,1212,4,4848,Outstanding,No
QBJ3IPLM2Z,2023-02-14,Linda,Johnson,Female,30,Laguna,Calamba,Gap,Women,Pants,1299,8,10392,Poor,Yes
UZH25RL86K,2023-05-27,David,Vincent,Female,18,Cavite,Dasmariñas,Adidas,Kids,Shorts,983,1,983,Outstanding,No
SBHJ81HVS9,2022-06-02,Mike,Lindsey,Male,48,Metro Manila,Manila,Puma,Men,Shorts,1054,3,3162,Outstanding,No
PID8VPSPJP,2020-10-29,Nancy,Logan,Male,27,Bulacan,San Jose del Monte,Puma,Men,Pants,999,2,1998,Very Satisfactory,No
YSTDHYIZD3,2023-11-10,Melissa,Lopez,Female,41,Laguna,Calamba,Puma,Men,Outwear,934,3,2802,Outstanding,No
2AUVLT3H4O,2024-01-25,Robert,Haynes,Female,23,Pangasinan,Urdaneta,Uniqlo,Men,Hoodies & Sweatshirts,1008,1,1008,Outstanding,No
NXZ6EGOYIM,2021-12-20,Brian,Sanders,Female,31,Rizal,Taytay,Uniqlo,Kids,Leggings,1033,1,1033,Outstanding,No
IPXOZKX96W,2023-08-14,Matthew,Franklin,Female,21,Metro Manila,Makati,Gap,Women,Shorts,1472,3,4416,Outstanding,No
7WN7LT01O1,2024-02-12,Jeremy,Brown,Female,23,Bulacan,Meycauayan,Uniqlo,Men,Polos,1107,3,3321,Outstanding,No
IRUBWVT1IF,2023-11-03,Heather,Leonard,Male,44,Rizal,Antipolo,Puma,Women,Tops,989,1,989,Outstanding,No
9HQ7K0P77X,2024-02-10,Ethan,Lopez,Female,19,Rizal,Antipolo,Puma,Women,Tops,1032,10,10320,Very Satisfactory,No
I72ZQ1NVI3,2021-09-15,Gregory,Phillips,Female,29,Rizal,Antipolo,Lee,Men,Outwear,1406,10,14060,Very Satisfactory,No
W6LKIQJ02G,2024-07-23,Sylvia,Yates,Female,36,Batangas,Lipa,H&M,Men,Hoodies & Sweatshirts,1005,3,3015,Unsatisfactory,No
EJGVYJED33,2023-04-02,Ronnie,Keith,Female,27,Metro Manila,Pasig,Adidas,Women,Tops,902,7,6314,Very Satisfactory,No
BDRVW9FE62,2024-06-18,Heather,Wells,Female,48,Bulacan,Meycauayan,Gap,Men,Shorts,1412,2,2824,Outstanding,No
62S70FPYG6,2024-02-22,Richard,Gallagher,Male,23,Bulacan,San Jose del Monte,Gap,Women,Skirts,1256,3,3768,Unsatisfactory,Yes
0AK9KFGX2D,2021-04-30,Christina,Price,Female,38,Bulacan,Malolos,Nike,Women,Dresses,1069,1,1069,Very Satisfactory,No
N25MET0I9V,2023-11-09,Dale,Thompson,Male,31,Pangasinan,San Carlos,Lee,Men,Outwear,1494,1,1494,Outstanding,No
97DBU49BFH,2020-03-22,Jenna,Garcia,Female,18,Batangas,Batangas City,H&M,Women,Leggings,1030,3,3090,Very Satisfactory,No
8CFHT4P7WJ,2022-02-16,Nathan,Compton,Female,20,Cavite,Dasmariñas,Nike,Kids,Pants,1019,3,3057,Satisfactory,No
Z000E4X9JA,2021-02-21,Wesley,Frye,Female,28,Laguna,Santa Rosa,Uniqlo,Kids,Shirts,1249,2,2498,Very Satisfactory,No
UQG9PGVT1E,2022-12-27,Amanda,Holmes,Male,18,Pangasinan,Mangaldan,Adidas,Men,Pants,953,1,953,Satisfactory,No
48CK0PLJH1,2021-03-03,Paul,Brown,Female,21,Batangas,Batangas City,Lee,Women,Leggings,1313,6,7878,Very Satisfactory,No
OFQ23ESYKH,2022-03-14,Kathleen,Krause,Male,21,Pangasinan,San Carlos,H&M,Kids,Underwear,985,2,1970,Outstanding,No
K1O7I0IX8B,2024-05-08,Alexis,Wells,Male,44,Pangasinan,Mangaldan,Adidas,Men,Shirts,1361,1,1361,Very Satisfactory,No
WV0Z985K7N,2020-05-12,Zachary,Foster,Male,26,Rizal,Antipolo,H&M,Women,Leggings,1480,3,4440,Outstanding,No
SBOV0JR9OK,2023-10-04,Jennifer,Frey,Female,23,Rizal,Cainta,Adidas,Women,Dresses,1280,3,3840,Outstanding,No
G2B7QV4RXR,2022-09-01,David,Baxter,Male,24,Pangasinan,Mangaldan,Puma,Kids,Underwear,939,3,2817,Very Satisfactory,No
E3VXV0TRPV,2023-06-25,Gerald,Larson,Male,34,Metro Manila,Manila,Gap,Women,Skirts,1446,3,4338,Satisfactory,No
Q4K3G4ARNC,2022-02-20,Shelly,Wallace,Female,35,Pangasinan,Dagupan,H&M,Kids,Underwear,940,2,1880,Very Satisfactory,No
Z8IGQKI3QB,2022-09-03,Kristen,Smith,Female,29,Batangas,Batangas City,Adidas,Men,Pants,1059,1,1059,Very Satisfactory,No
NLA1F9ZKE2,2024-08-09,Laurie,Griffin,Female,50,Laguna,San Pedro,Nike,Women,Dresses,1480,2,2960,Outstanding,No
FRB5180W1Y,2020-08-06,Virginia,Ortiz,Female,29,Bulacan,Meycauayan,Puma,Women,Skirts,1383,1,1383,Outstanding,No
YP1FT36Y4L,2024-01-09,Jose,Martin,Female,42,Bulacan,Meycauayan,Adidas,Kids,Pants,1478,3,4434,Unsatisfactory,No
61H0A68VJM,2023-03-24,Lisa,Jones,Male,19,Cavite,Dasmariñas,Nike,Women,Pants,1131,4,4524,Satisfactory,No
VJWMPR3SKN,2020-11-30,Jessica,Calhoun,Female,24,Bulacan,Malolos,Adidas,Kids,Sleepwear,1154,8,9232,Very Satisfactory,No
7JTSPIXCD5,2023-12-08,Brian,Rice,Male,32,Bulacan,San Jose del Monte,Adidas,Women,Lingerie & Lounge wear,930,7,6510,Unsatisfactory,Yes
WWC804QJEG,2022-10-02,Jeremy,Wolf,Male,21,Rizal,Cainta,Uniqlo,Kids,Polos,1181,3,3543,Outstanding,No
Q5JNB4ZRJU,2022-09-08,Timothy,Perez,Male,50,Cavite,Bacoor,H&M,Kids,Jeans,939,2,1878,Poor,Yes
TXGHAOO4X4,2024-05-31,Michael,Chapman,Male,29,Bulacan,San Jose del Monte,Gap,Women,Shorts,1428,1,1428,Very Satisfactory,No
2SR2NXYZTB,2024-07-15,Paul,Goodwin,Female,35,Rizal,Cainta,Adidas,Women,Pants,1061,1,1061,Outstanding,No
83NV6K5CX4,2022-03-30,Brandon,Spencer,Female,41,Pangasinan,San Fabian,Uniqlo,Men,Hoodies & Sweatshirts,1363,2,2726,Unsatisfactory,Yes
AGI8F8G3LG,2023-07-01,Terri,Reid,Female,23,Laguna,San Pedro,Nike,Men,Jeans,1154,1,1154,Very Satisfactory,No
L1XQH7DOU0,2023-07-29,Miguel,Baker,Male,21,Bulacan,Malolos,Lee,Men,Outwear,959,7,6713,Very Satisfactory,No
LPA1HVT1EH,2024-04-11,Willie,Collins,Male,28,Pangasinan,Mangaldan,Puma,Women,Shorts,1262,2,2524,Satisfactory,No
Z66Q8I2AYU,2023-09-24,David,Grant,Female,28,Metro Manila,Quezon City,Puma,Men,Shirts,1342,2,2684,Satisfactory,No
4TFBDZNGZM,2023-07-30,Karen,Gordon,Female,50,Pangasinan,San Carlos,Gap,Women,Dresses,1445,5,7225,Very Satisfactory,No
A747NX1QSN,2024-07-11,Natalie,Cox,Male,40,Laguna,Santa Rosa,Nike,Women,Dresses,1308,1,1308,Satisfactory,No
7D1G2VBLG4,2024-07-30,Karen,Dodson,Female,34,Batangas,Lipa,Uniqlo,Women,Pants,1451,1,1451,Very Satisfactory,No
UNO2HK3D6O,2023-11-04,Brandon,Lowe,Female,24,Pangasinan,Dagupan,Adidas,Women,Dresses,1372,9,12348,Very Satisfactory,No
LTXOBHBJDM,2020-03-14,Ruben,Torres,Female,23,Metro Manila,Manila,Nike,Women,Dresses,1280,2,2560,Outstanding,No
AYMSL5JI1C,2022-08-17,Michael,Pearson,Male,36,Metro Manila,Makati,Puma,Kids,Hoodies & Sweatshirts,1264,1,1264,Very Satisfactory,No
13C46ZP81S,2024-06-02,Matthew,Thomas,Male,21,Bulacan,San Jose del Monte,Puma,Women,Lingerie & Lounge wear,1443,5,7215,Outstanding,No
75IA8OFBUR,2023-08-14,James,Beard,Male,33,Cavite,Dasmariñas,Nike,Men,Underwear & Lounge wear,1190,1,1190,Very Satisfactory,No
FB3OJTSP6D,2023-10-15,Daniel,Blackburn,Female,18,Laguna,Santa Rosa,H&M,Men,Outwear,1347,1,1347,Satisfactory,No
4HF4TS2D3P,2020-08-12,Eric,Marquez,Male,23,Laguna,Santa Rosa,Lee,Men,Shirts,1383,1,1383,Outstanding,No
F6NGYJRU0W,2023-12-16,Seth,Carrillo,Female,28,Bulacan,San Jose del Monte,Lee,Men,Polos,1060,7,7420,Very Satisfactory,No
GRH6DRU24O,2024-03-20,Christina,Doyle,Male,21,Rizal,Antipolo,Puma,Women,Skirts,983,1,983,Satisfactory,No
ZADH6SOPBL,2023-04-22,Tiffany,Fleming,Female,27,Metro Manila,Quezon City,Gap,Women,Shorts,1028,2,2056,Very Satisfactory,No
77HQKL7QZ4,2023-02-17,Christine,Ochoa,Female,26,Laguna,San Pedro,H&M,Women,Dresses,1410,8,11280,Outstanding,No
W60VCR567R,2022-12-13,Christopher,Gonzales,Male,31,Metro Manila,Manila,Adidas,Men,Polos,1473,1,1473,Outstanding,No
R8XIIKYEIT,2023-10-20,Kim,Duran,Female,32,Cavite,Bacoor,Lee,Women,Shorts,1317,10,13170,Outstanding,No
7P4C3PACWQ,2022-05-13,John,Carter,Female,21,Laguna,Santa Rosa,Lee,Women,Jacket & Coats,1382,8,11056,Very Satisfactory,No
NJNV63Y4CK,2023-09-10,Darlene,Newton,Female,35,Laguna,Santa Rosa,Nike,Kids,Dresses,1102,2,2204,Satisfactory,No
I9MCXIQ4O0,2024-07-14,Tracy,Johnson,Female,29,Rizal,Cainta,Gap,Kids,Jacket & Coats,903,3,2709,Outstanding,No
6VAEDQAME3,2023-06-24,Mikayla,Peters,Female,37,Bulacan,Malolos,Puma,Women,Shorts,960,2,1920,Satisfactory,No
E8QNQIM3ZT,2022-02-21,Noah,Jackson,Female,47,Bulacan,San Jose del Monte,Lee,Men,Underwear & Lounge wear,1205,2,2410,Very Satisfactory,No
SI29S05GLK,2024-06-06,Charles,Wells,Female,31,Batangas,Batangas City,Lee,Women,Leggings,948,3,2844,Poor,No
VSEB4RLXQ8,2024-02-06,Jennifer,Pena,Female,23,Laguna,Calamba,Puma,Women,Skirts,1139,9,10251,Outstanding,No
DKOM91O9DG,2023-11-02,Bruce,Bradford,Female,21,Laguna,Santa Rosa,Adidas,Women,Skirts,1291,3,3873,Very Satisfactory,No
M3VM6J59LP,2021-10-31,Catherine,Hughes,Female,18,Batangas,Batangas City,Adidas,Men,Shorts,1240,2,2480,Very Satisfactory,No
6T2E6I1DNH,2023-08-11,John,Williams,Female,28,Pangasinan,Dagupan,Nike,Men,Underwear & Lounge wear,1438,10,14380,Outstanding,No
H6AN3CXIQZ,2024-02-03,Mark,Reid,Male,29,Pangasinan,San Fabian,H&M,Men,Shorts,1074,1,1074,Satisfactory,No
RP77TK69O4,2023-07-01,Arthur,Lynch,Female,21,Bulacan,San Jose del Monte,Uniqlo,Women,Pants,1112,3,3336,Unsatisfactory,Yes
G9LTLLGCZ4,2024-08-03,Laura,Perez,Female,35,Rizal,Antipolo,H&M,Men,Shorts,985,3,2955,Very Satisfactory,No
2RARXY0DJ4,2023-11-05,Jennifer,Shaw,Female,38,Pangasinan,San Fabian,Lee,Kids,Shirts,975,3,2925,Very Satisfactory,No
DLYLDXIVJN,2023-09-10,Duane,Hanson,Female,45,Cavite,Bacoor,Adidas,Women,Tops,1250,7,8750,Satisfactory,No
N3RGOU7VQP,2022-03-20,Jerome,Abbott,Female,19,Cavite,Bacoor,Gap,Kids,Dresses,1319,1,1319,Satisfactory,No
GJVMRUE9NW,2024-07-16,Nicole,Smith,Female,28,Pangasinan,Dagupan,Puma,Women,Shorts,959,2,1918,Very Satisfactory,No
T7NU4R823G,2020-11-25,Michaela,Boyer,Female,22,Laguna,Calamba,Gap,Kids,Shirts,1165,2,2330,Outstanding,No
PT5INUKJIU,2023-11-24,Kristin,Yang,Male,41,Pangasinan,Mangaldan,H&M,Men,Underwear & Lounge wear,962,1,962,Very Satisfactory,No
X9EO4SNSI8,2024-01-24,Xavier,Espinoza,Male,30,Bulacan,San Jose del Monte,Gap,Men,Jeans,1479,5,7395,Outstanding,No
85G1BAACOU,2023-06-12,Randy,Wells,Male,19,Batangas,Tanauan,Lee,Women,Skirts,1421,2,2842,Very Satisfactory,No
GD22OC12T4,2023-06-24,Justin,Stein,Female,19,Bulacan,Meycauayan,Nike,Kids,Jacket & Coats,1487,3,4461,Very Satisfactory,No
WCR10N17UU,2023-02-27,Megan,Reed,Female,27,Batangas,Batangas City,Adidas,Men,Pants,1383,3,4149,Very Satisfactory,No
VLS12EHCAL,2024-06-20,Gerald,King,Female,29,Rizal,Cainta,Puma,Men,Shorts,1361,2,2722,Very Satisfactory,No
J66PLSS903,2023-08-20,Sabrina,Moses,Female,21,Cavite,Imus,Uniqlo,Kids,Leggings,1030,7,7210,Satisfactory,No
DUF1H9TVYF,2022-04-27,Jose,Simmons,Female,35,Batangas,Tanauan,Puma,Kids,Dresses,968,2,1936,Unsatisfactory,Yes
E501B7ULNL,2021-08-28,Margaret,Clark,Female,18,Cavite,Dasmariñas,Puma,Women,Skirts,1000,5,5000,Satisfactory,No
327Q2XDHDG,2024-03-23,Amanda,Ward,Female,22,Metro Manila,Makati,Gap,Kids,Jeans,1064,1,1064,Very Satisfactory,No
A9W0KQQOE4,2022-11-17,Cameron,Morrison,Male,27,Laguna,Calamba,Uniqlo,Women,Pants,1376,1,1376,Very Satisfactory,No
SVQNYP4IF7,2021-10-28,Jeff,Bush,Female,33,Bulacan,San Jose del Monte,H&M,Women,Dresses,1149,9,10341,Outstanding,No
M6GWA93Z6E,2022-06-17,Andrea,Smith,Female,20,Cavite,Bacoor,Gap,Women,Skirts,1184,3,3552,Outstanding,No
NTA6XWF3VO,2022-05-14,Gina,Campos,Female,21,Bulacan,San Jose del Monte,Lee,Men,T-Shirts,903,1,903,Outstanding,No
10PVW6KH7C,2023-07-06,Lauren,Caldwell,Female,30,Bulacan,San Jose del Monte,Lee,Kids,Shorts,1302,2,2604,Satisfactory,No
SKWFPCL06V,2024-04-27,John,Larson,Male,24,Bulacan,Malolos,Nike,Men,Shirts,1500,5,7500,Very Satisfactory,No
P6ZEYFHPUV,2024-01-18,Dylan,Bryant,Female,21,Batangas,Lipa,Gap,Women,Shorts,1205,1,1205,Satisfactory,No
Y08JYHLIOI,2023-04-12,Wayne,Guerrero,Female,18,Metro Manila,Pasig,Adidas,Women,Leggings,1022,2,2044,Very Satisfactory,No
CFTZ879UAQ,2024-04-03,Morgan,Moss,Female,42,Pangasinan,Dagupan,H&M,Kids,Leggings,1379,7,9653,Outstanding,No
YLJZDVRIK1,2023-01-18,Linda,Bradley,Female,29,Cavite,Dasmariñas,Nike,Kids,Underwear,1458,9,13122,Unsatisfactory,No
ZK79AWBFGK,2024-06-18,Ronald,Willis,Female,27,Batangas,Lipa,Gap,Women,Jacket & Coats,1285,2,2570,Very Satisfactory,No
5G8IFGKRLW,2024-01-25,Wyatt,Moore,Male,31,Batangas,Lipa,Uniqlo,Women,Lingerie & Lounge wear,1358,10,13580,Satisfactory,No
